TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
9199,219,2022,12,Family,358,2.9
9200,783,2020,1,Friends,454,1.1
9201,786,2020,2,Couples,178,1.7
9202,643,2019,12,Friends,480,4.0
9203,733,2021,1,Family,311,4.5
9204,984,2019,12,Friends,178,4.7
9205,841,2023,5,Solo,271,2.1
9206,320,2022,1,Couples,458,3.1
9207,114,2019,2,Family,129,1.4
9208,990,2019,1,Couples,183,1.3
9209,744,2020,2,Friends,261,2.6
9210,402,2021,12,Solo,274,1.7
9211,409,2018,5,Solo,83,3.4
9212,619,2023,1,Friends,84,1.2
9213,485,2018,10,Solo,174,4.5
9214,381,2018,5,Couples,486,4.8
9215,603,2018,8,Solo,186,2.9
9216,252,2020,7,Business,131,4.4
9217,669,2020,1,Couples,186,1.9
9218,816,2020,11,Family,166,4.4
9219,483,2021,4,Friends,33,3.1
9220,592,2020,10,Business,178,2.6
9221,29,2021,10,Friends,59,2.0
9222,509,2021,2,Friends,484,1.6
9223,983,2021,9,Couples,89,2.0
9224,860,2021,2,Business,209,4.9
9225,200,2020,4,Business,220,1.6
9226,593,2020,4,Family,183,3.0
9227,499,2018,10,Solo,436,2.6
9228,509,2023,11,Solo,130,1.5
9229,825,2018,2,Friends,289,1.7
9230,472,2018,5,Solo,237,3.4
9231,88,2018,4,Business,469,2.5
9232,745,2021,10,Solo,482,1.1
9233,869,2018,4,Business,201,3.4
9234,798,2021,4,Family,365,3.7
9235,680,2018,7,Business,91,3.8
9236,174,2022,7,Family,93,3.1
9237,272,2018,7,Friends,492,4.8
9238,350,2021,11,Couples,152,3.0
9239,757,2022,1,Couples,333,2.1
9240,570,2021,12,Friends,128,3.6
9241,583,2023,3,Friends,338,3.9
9242,803,2022,8,Business,488,3.2
9243,418,2023,7,Couples,215,3.1
9244,123,2022,12,Business,257,3.4
9245,855,2021,5,Business,183,3.6
9246,816,2021,7,Business,388,2.4
9247,188,2020,7,Couples,228,1.6
9248,709,2022,2,Business,330,3.6
9249,582,2019,4,Solo,338,3.5
9250,197,2020,11,Family,351,1.0
9251,211,2021,3,Family,429,2.7
9252,412,2018,1,Solo,215,4.2
9253,637,2018,4,Friends,79,4.6
9254,607,2020,2,Business,419,2.2
9255,54,2021,4,Business,8,1.2
9256,417,2018,9,Friends,370,1.1
9257,926,2020,10,Couples,347,2.7
9258,215,2018,4,Friends,485,1.6
9259,4,2023,10,Solo,192,5.0
9260,750,2020,8,Business,207,1.5
9261,685,2020,3,Family,500,2.8
9262,636,2019,5,Solo,438,3.5
9263,814,2021,6,Business,149,2.5
9264,73,2018,5,Friends,99,2.7
9265,660,2020,7,Solo,412,2.9
9266,404,2022,8,Couples,341,2.8
9267,223,2018,10,Family,346,2.3
9268,702,2018,4,Friends,446,1.1
9269,949,2020,1,Solo,33,3.2
9270,380,2022,5,Friends,497,2.9
9271,112,2022,12,Solo,211,1.2
9272,122,2018,7,Friends,79,2.8
9273,858,2023,2,Couples,72,2.4
9274,467,2019,6,Solo,375,1.2
9275,772,2022,5,Solo,377,4.1
9276,781,2018,11,Family,16,4.0
9277,937,2020,5,Family,195,1.1
9278,727,2023,11,Solo,351,2.8
9279,312,2019,4,Solo,228,3.0
9280,469,2021,11,Solo,326,3.0
9281,867,2021,8,Couples,335,1.6
9282,393,2018,2,Family,477,4.5
9283,447,2022,6,Business,169,2.2
9284,860,2021,11,Solo,275,4.6
9285,587,2023,1,Business,289,4.1
9286,93,2020,2,Friends,396,1.5
9287,562,2022,1,Business,135,3.0
9288,223,2021,6,Family,195,4.7
9289,872,2022,6,Business,200,2.3
9290,687,2021,6,Couples,257,4.0
9291,51,2020,1,Family,220,4.1
9292,795,2023,7,Friends,196,2.3
9293,575,2021,12,Business,152,3.0
9294,714,2022,2,Friends,213,4.6
9295,845,2018,6,Business,168,4.0
9296,236,2021,3,Friends,373,1.8
9297,317,2019,9,Family,330,1.0
9298,542,2018,7,Friends,200,3.9
9299,740,2023,10,Solo,499,2.5
9300,67,2020,1,Friends,459,1.6
9301,22,2018,7,Business,274,2.1
9302,454,2020,9,Friends,128,2.8
9303,631,2018,9,Solo,30,3.3
9304,608,2020,4,Couples,482,1.2
9305,805,2022,8,Family,140,1.5
9306,902,2019,11,Family,208,1.3
9307,870,2021,8,Couples,329,1.9
9308,454,2023,7,Family,316,2.0
9309,293,2021,6,Couples,391,3.8
9310,626,2020,11,Friends,269,1.3
9311,45,2022,12,Family,246,4.5
9312,705,2021,1,Business,160,2.8
9313,327,2018,4,Friends,122,4.8
9314,780,2023,5,Solo,232,3.0
9315,879,2022,10,Friends,354,3.7
9316,843,2022,5,Business,45,3.9
9317,511,2022,1,Family,239,1.4
9318,940,2021,7,Friends,104,2.7
9319,179,2020,6,Business,129,3.0
9320,561,2021,3,Friends,437,4.1
9321,665,2018,5,Friends,76,1.2
9322,567,2018,12,Business,65,4.7
9323,720,2021,2,Friends,212,4.3
9324,483,2021,4,Solo,42,2.1
9325,468,2022,8,Business,117,3.1
9326,768,2018,4,Business,499,4.9
9327,666,2020,9,Business,341,1.7
9328,359,2020,6,Business,114,2.3
9329,397,2023,11,Business,412,2.2
9330,17,2021,7,Solo,133,3.4
9331,662,2018,3,Family,401,4.0
9332,276,2019,8,Couples,74,3.0
9333,793,2022,10,Business,436,2.5
9334,281,2019,7,Family,392,4.3
9335,281,2018,1,Couples,130,3.3
9336,757,2018,11,Friends,435,4.6
9337,669,2021,8,Friends,196,2.0
9338,701,2019,4,Couples,111,3.0
9339,973,2023,9,Solo,312,4.9
9340,384,2021,2,Family,450,4.6
9341,705,2019,10,Friends,495,2.2
9342,364,2022,12,Couples,498,4.4
9343,698,2020,11,Friends,13,1.5
9344,244,2023,3,Business,195,4.5
9345,660,2021,6,Solo,247,1.2
9346,115,2023,10,Family,225,3.1
9347,921,2023,2,Solo,400,4.7
9348,110,2022,12,Business,251,1.8
9349,205,2021,9,Couples,198,2.2
9350,591,2019,9,Business,199,2.0
9351,405,2023,9,Business,243,1.6
9352,893,2021,11,Friends,381,3.1
9353,211,2023,5,Family,296,4.1
9354,910,2018,7,Friends,182,2.0
9355,122,2023,3,Solo,178,1.3
9356,269,2023,9,Friends,86,4.6
9357,554,2021,10,Friends,279,4.1
9358,828,2022,12,Couples,123,4.5
9359,481,2020,3,Friends,221,1.8
9360,343,2023,2,Couples,336,2.8
9361,361,2023,10,Business,174,2.0
9362,450,2023,7,Business,221,3.6
9363,713,2023,10,Solo,420,2.6
9364,259,2018,3,Friends,200,4.0
9365,461,2023,3,Friends,150,1.5
9366,572,2019,10,Friends,460,4.2
9367,17,2018,10,Couples,10,3.1
9368,647,2020,4,Business,128,2.5
9369,882,2021,5,Business,279,1.4
9370,490,2021,9,Solo,71,3.5
9371,291,2021,11,Family,304,1.8
9372,743,2018,2,Solo,233,4.7
9373,739,2023,11,Couples,254,4.7
9374,169,2019,5,Business,354,3.1
9375,888,2019,12,Friends,376,1.5
9376,858,2020,11,Family,153,4.3
9377,279,2019,10,Friends,34,4.0
9378,896,2020,11,Solo,247,2.9
9379,103,2022,5,Solo,31,1.9
9380,779,2021,10,Couples,37,4.1
9381,764,2018,7,Friends,245,4.2
9382,859,2018,2,Family,384,2.3
9383,492,2023,9,Family,465,4.0
9384,539,2018,7,Couples,428,5.0
9385,830,2023,10,Family,249,2.3
9386,960,2020,7,Solo,384,4.3
9387,909,2018,6,Couples,249,3.1
9388,793,2023,2,Solo,2,4.8
9389,135,2022,6,Solo,166,2.9
9390,675,2019,5,Family,450,4.3
9391,857,2019,2,Couples,433,2.4
9392,256,2022,7,Solo,81,4.7
9393,754,2020,3,Friends,228,4.5
9394,622,2022,12,Couples,293,4.0
9395,695,2018,8,Business,216,3.4
9396,581,2018,7,Business,81,2.1
9397,920,2022,4,Solo,256,4.0
9398,491,2018,1,Family,373,4.6
9399,588,2023,12,Couples,15,4.4
9400,812,2018,9,Solo,311,3.8
9401,391,2018,3,Couples,90,4.4
9402,768,2023,3,Family,62,2.3
9403,182,2021,3,Friends,52,2.6
9404,43,2018,12,Friends,480,3.1
9405,960,2023,5,Business,340,2.2
9406,24,2019,1,Family,254,1.9
9407,753,2019,12,Friends,215,1.3
9408,485,2023,9,Couples,55,3.0
9409,385,2023,6,Couples,189,4.6
9410,864,2018,6,Couples,487,1.7
9411,350,2021,2,Friends,382,1.2
9412,41,2020,1,Friends,323,4.0
9413,210,2023,11,Business,8,4.3
9414,763,2022,7,Business,347,4.1
9415,614,2023,5,Couples,77,3.4
9416,814,2018,3,Friends,177,2.7
9417,504,2018,3,Friends,389,2.9
9418,80,2019,4,Solo,157,1.2
9419,321,2020,12,Family,391,3.4
9420,632,2020,3,Family,317,2.7
9421,964,2022,1,Friends,280,3.6
9422,321,2018,5,Solo,77,2.6
9423,908,2018,4,Business,121,1.3
9424,928,2022,9,Business,208,4.3
9425,51,2023,1,Business,430,3.3
9426,928,2020,11,Business,170,3.9
9427,191,2020,4,Couples,389,4.9
9428,22,2019,6,Family,229,3.8
9429,905,2018,10,Couples,11,1.6
9430,731,2021,1,Couples,126,3.0
9431,872,2019,11,Solo,312,2.5
9432,336,2019,2,Family,346,4.9
9433,256,2018,2,Family,145,4.8
9434,163,2020,8,Friends,430,2.4
9435,595,2021,1,Friends,100,2.9
9436,807,2021,9,Family,280,2.0
9437,691,2023,5,Solo,298,4.0
9438,13,2023,8,Business,50,2.7
9439,782,2022,11,Solo,237,2.7
9440,801,2018,10,Family,29,4.7
9441,900,2018,1,Solo,448,4.5
9442,360,2018,12,Solo,296,3.6
9443,745,2020,9,Couples,380,4.8
9444,78,2021,10,Business,244,4.4
9445,614,2020,3,Couples,293,2.1
9446,851,2021,9,Couples,273,4.7
9447,4,2021,6,Family,139,2.6
9448,74,2022,4,Friends,207,4.1
9449,277,2019,2,Solo,168,2.1
9450,872,2018,9,Solo,500,4.3
9451,180,2019,4,Friends,19,3.2
9452,147,2022,3,Solo,229,4.5
9453,67,2020,7,Friends,176,3.9
9454,992,2022,3,Friends,105,4.7
9455,361,2019,11,Couples,396,1.4
9456,376,2022,6,Business,167,3.6
9457,324,2019,10,Solo,349,4.3
9458,545,2023,2,Friends,389,1.8
9459,515,2023,3,Business,198,2.7
9460,181,2021,7,Friends,232,1.8
9461,431,2021,11,Business,394,4.6
9462,350,2018,7,Friends,319,4.4
9463,400,2023,4,Solo,357,1.7
9464,142,2020,10,Solo,68,4.7
9465,5,2020,7,Business,194,1.3
9466,645,2023,2,Couples,64,1.6
9467,765,2021,7,Couples,397,3.3
9468,43,2020,9,Family,233,3.8
9469,239,2018,4,Couples,100,3.7
9470,56,2019,4,Family,152,2.3
9471,549,2022,9,Friends,389,3.7
9472,837,2022,4,Solo,249,1.7
9473,816,2023,6,Couples,56,4.0
9474,696,2022,7,Couples,250,2.0
9475,790,2021,4,Couples,291,4.7
9476,398,2019,12,Friends,461,1.6
9477,93,2021,5,Couples,357,1.5
9478,24,2020,12,Friends,495,1.5
9479,241,2021,4,Solo,17,1.1
9480,408,2021,7,Business,288,4.3
9481,416,2020,2,Couples,421,3.5
9482,419,2021,6,Friends,481,2.2
9483,92,2021,6,Family,465,1.8
9484,454,2021,9,Solo,106,3.0
9485,431,2021,10,Couples,432,2.2
9486,165,2018,6,Couples,223,3.0
9487,915,2021,5,Business,458,3.8
9488,216,2019,7,Family,123,4.6
9489,98,2019,6,Business,378,4.0
9490,887,2022,7,Solo,11,3.4
9491,37,2018,9,Solo,421,4.7
9492,345,2023,2,Couples,181,2.8
9493,920,2019,7,Family,366,5.0
9494,877,2022,1,Business,366,3.7
9495,829,2023,9,Business,477,1.0
9496,21,2021,2,Couples,418,2.5
9497,603,2019,2,Friends,4,1.1
9498,944,2021,10,Family,457,1.2
9499,223,2022,3,Solo,60,1.8
9500,73,2018,9,Business,234,1.0
9501,668,2018,3,Friends,238,4.7
9502,77,2019,11,Friends,491,4.9
9503,339,2020,3,Family,237,1.9
9504,164,2018,3,Couples,119,1.4
9505,168,2020,10,Couples,5,3.0
9506,830,2022,5,Friends,473,4.4
9507,873,2023,4,Business,315,2.6
9508,32,2022,12,Friends,164,3.6
9509,959,2021,12,Family,193,4.2
9510,498,2021,12,Couples,13,3.5
9511,886,2018,3,Couples,113,2.3
9512,91,2022,1,Couples,47,2.3
9513,832,2022,6,Family,22,4.6
9514,667,2018,11,Business,74,4.5
9515,708,2020,8,Couples,191,4.3
9516,517,2021,1,Couples,395,4.1
9517,210,2023,7,Solo,189,3.1
9518,752,2019,10,Business,7,3.4
9519,863,2019,8,Friends,335,1.1
9520,739,2022,6,Solo,497,4.3
9521,207,2022,2,Friends,77,2.8
9522,46,2023,8,Business,312,1.2
9523,754,2021,2,Business,39,3.9
9524,612,2021,12,Friends,327,3.4
9525,927,2022,9,Friends,421,3.3
9526,903,2018,8,Couples,8,2.9
9527,175,2021,9,Friends,484,3.1
9528,782,2021,1,Friends,128,3.0
9529,457,2020,3,Couples,442,4.3
9530,506,2019,2,Family,463,3.1
9531,226,2021,1,Solo,3,3.8
9532,319,2018,9,Family,164,1.5
9533,798,2019,12,Friends,260,4.2
9534,755,2022,8,Family,302,4.4
9535,346,2023,3,Friends,354,1.4
9536,101,2018,8,Solo,468,3.7
9537,47,2022,8,Friends,345,4.1
9538,925,2021,12,Business,218,4.7
9539,697,2019,1,Business,227,2.2
9540,494,2022,8,Couples,41,1.9
9541,657,2021,10,Friends,312,4.4
9542,689,2021,6,Couples,352,4.4
9543,755,2021,3,Business,263,4.1
9544,735,2020,2,Friends,180,3.9
9545,787,2018,6,Family,346,1.8
9546,532,2021,9,Couples,114,3.3
9547,875,2019,12,Couples,367,4.3
9548,136,2018,3,Solo,145,3.5
9549,102,2020,5,Couples,149,3.6
9550,970,2020,5,Solo,386,3.4
9551,402,2022,9,Business,252,4.8
9552,385,2021,12,Solo,98,2.8
9553,670,2023,3,Couples,1,3.1
9554,36,2023,12,Solo,246,2.8
9555,512,2020,3,Family,94,3.4
9556,441,2020,8,Couples,500,2.9
9557,765,2020,4,Friends,471,3.5
9558,176,2021,3,Solo,375,1.8
9559,881,2020,5,Couples,409,4.0
9560,486,2021,7,Friends,486,4.0
9561,930,2022,5,Solo,401,1.8
9562,259,2019,9,Solo,193,4.2
9563,48,2019,2,Couples,423,4.4
9564,225,2018,3,Family,207,3.8
9565,48,2023,10,Couples,370,4.7
9566,65,2019,4,Friends,380,1.9
9567,773,2018,10,Family,166,3.7
9568,934,2020,1,Couples,416,3.1
9569,841,2022,11,Family,492,4.6
9570,387,2019,11,Couples,307,3.9
9571,222,2018,12,Solo,212,4.7
9572,339,2021,4,Couples,256,2.2
9573,434,2019,4,Business,219,3.3
9574,15,2018,5,Solo,276,1.7
9575,957,2021,6,Family,428,4.3
9576,760,2022,11,Friends,439,1.2
9577,789,2019,2,Solo,373,4.6
9578,554,2018,12,Solo,345,1.8
9579,237,2022,12,Solo,159,4.2
9580,183,2020,2,Business,443,2.7
9581,817,2018,9,Couples,392,1.5
9582,134,2022,12,Couples,319,1.4
9583,389,2020,8,Friends,65,1.7
9584,798,2021,8,Solo,274,3.8
9585,554,2018,10,Couples,28,2.9
9586,584,2023,9,Couples,82,3.2
9587,73,2021,2,Family,220,1.0
9588,164,2018,8,Friends,128,2.3
9589,292,2018,12,Business,202,1.3
9590,904,2023,7,Solo,122,1.6
9591,756,2022,7,Couples,136,3.4
9592,297,2023,2,Business,231,3.7
9593,257,2019,12,Business,245,1.6
9594,726,2019,7,Friends,156,1.2
9595,203,2020,4,Family,493,1.7
9596,278,2020,3,Couples,42,3.0
9597,746,2023,10,Friends,428,5.0
9598,296,2021,6,Solo,292,4.5
9599,348,2018,8,Family,37,3.3
9600,897,2021,12,Family,470,2.6
9601,674,2022,3,Couples,493,3.9
9602,342,2019,9,Business,298,2.6
9603,480,2022,2,Family,40,3.8
9604,157,2019,5,Business,391,2.0
9605,411,2020,2,Couples,169,2.7
9606,993,2023,9,Friends,225,3.9
9607,993,2020,5,Couples,310,1.4
9608,461,2023,10,Friends,67,3.0
9609,907,2023,6,Family,277,3.0
9610,292,2021,6,Friends,247,4.3
9611,261,2020,7,Business,288,3.0
9612,845,2022,5,Friends,45,2.6
9613,69,2020,11,Solo,470,4.4
9614,801,2023,1,Family,461,2.7
9615,641,2021,8,Business,137,4.7
9616,167,2020,9,Friends,208,3.6
9617,454,2019,9,Business,408,2.9
9618,405,2020,12,Couples,182,4.7
9619,645,2020,10,Friends,308,1.6
9620,196,2022,11,Solo,96,3.0
9621,965,2018,12,Solo,77,1.8
9622,823,2021,1,Solo,136,4.2
9623,741,2021,5,Family,326,2.0
9624,971,2018,11,Business,236,4.0
9625,507,2018,7,Business,113,1.6
9626,611,2021,7,Business,245,1.1
9627,251,2022,5,Couples,231,4.5
9628,914,2022,11,Solo,52,1.2
9629,586,2023,10,Friends,65,4.6
9630,113,2019,1,Friends,231,2.0
9631,940,2023,2,Friends,433,1.5
9632,536,2021,10,Friends,79,3.4
9633,728,2019,6,Family,98,2.6
9634,194,2022,1,Business,314,1.3
9635,834,2018,10,Friends,176,3.2
9636,916,2022,7,Business,416,2.7
9637,335,2018,2,Family,361,3.1
9638,110,2022,2,Business,81,2.3
9639,925,2018,4,Business,428,4.7
9640,924,2023,10,Couples,335,4.1
9641,873,2019,6,Solo,453,2.3
9642,58,2019,8,Solo,202,3.9
9643,593,2018,12,Family,340,1.8
9644,76,2020,9,Family,302,2.7
9645,103,2021,2,Friends,177,4.4
9646,684,2018,10,Couples,330,4.7
9647,282,2020,4,Business,485,4.9
9648,547,2022,5,Solo,280,2.1
9649,338,2022,8,Solo,340,3.1
9650,419,2018,10,Business,261,3.7
9651,717,2021,10,Friends,447,3.1
9652,279,2021,10,Family,257,3.2
9653,185,2020,8,Solo,360,2.4
9654,680,2022,2,Family,106,4.0
9655,819,2018,9,Friends,93,1.1
9656,604,2022,7,Couples,414,1.9
9657,245,2021,10,Family,139,2.4
9658,1000,2021,10,Friends,129,4.4
9659,946,2020,12,Friends,388,2.1
9660,885,2018,1,Business,144,3.7
9661,171,2022,1,Solo,286,4.3
9662,340,2023,2,Family,359,1.7
9663,402,2020,12,Business,208,2.6
9664,439,2019,6,Solo,398,1.4
9665,28,2020,12,Friends,447,3.2
9666,820,2022,1,Solo,279,4.6
9667,228,2021,12,Friends,394,4.8
9668,734,2018,11,Couples,260,1.1
9669,316,2020,6,Solo,329,1.0
9670,810,2018,7,Family,497,1.9
9671,28,2020,10,Solo,406,1.3
9672,16,2022,2,Business,61,1.5
9673,508,2020,7,Family,237,2.6
9674,172,2018,8,Family,18,1.3
9675,159,2023,3,Friends,365,1.6
9676,253,2023,3,Solo,26,2.2
9677,572,2018,8,Friends,311,3.0
9678,477,2023,3,Solo,416,3.7
9679,251,2020,11,Couples,94,4.5
9680,873,2020,7,Couples,40,1.1
9681,662,2018,4,Family,495,1.1
9682,308,2019,12,Couples,498,3.0
9683,164,2020,2,Business,203,4.3
9684,422,2023,9,Friends,225,3.5
9685,239,2020,11,Friends,304,4.1
9686,94,2022,4,Friends,426,2.4
9687,133,2022,10,Couples,32,4.6
9688,853,2023,2,Friends,334,3.1
9689,423,2020,5,Family,4,2.1
9690,218,2020,9,Family,234,1.2
9691,491,2019,5,Couples,389,4.1
9692,369,2021,1,Couples,129,1.2
9693,593,2019,5,Friends,272,3.0
9694,996,2023,11,Friends,301,1.9
9695,914,2021,6,Solo,214,3.7
9696,955,2022,9,Friends,283,3.9
9697,705,2021,5,Friends,402,4.7
9698,944,2020,8,Solo,8,2.2
9699,240,2022,4,Couples,400,2.3
9700,660,2022,8,Solo,245,4.2
9701,934,2020,6,Couples,4,1.2
9702,696,2022,11,Business,120,3.7
9703,142,2020,7,Solo,354,3.6
9704,781,2019,1,Family,113,1.4
9705,386,2021,9,Family,452,4.1
9706,209,2021,12,Solo,202,1.5
9707,147,2023,5,Family,418,2.9
9708,326,2021,10,Solo,62,1.4
9709,706,2018,2,Business,315,1.6
9710,903,2021,10,Solo,37,1.3
9711,278,2018,11,Couples,486,4.8
9712,534,2019,9,Family,294,2.9
9713,902,2023,8,Family,363,2.5
9714,429,2020,2,Business,404,1.5
9715,431,2022,10,Solo,211,4.2
9716,395,2020,1,Business,55,1.4
9717,989,2018,3,Family,373,2.2
9718,567,2021,6,Couples,44,3.4
9719,666,2022,9,Couples,143,4.7
9720,895,2021,11,Family,468,3.6
9721,239,2022,9,Friends,206,2.4
9722,653,2019,5,Family,462,1.3
9723,734,2019,8,Business,182,1.7
9724,551,2023,7,Solo,276,1.0
9725,309,2019,5,Family,234,2.6
9726,893,2019,9,Friends,328,4.8
9727,808,2018,1,Family,299,2.8
9728,304,2019,7,Friends,478,4.7
9729,499,2022,7,Family,102,2.7
9730,27,2021,11,Solo,15,1.0
9731,427,2021,5,Family,67,2.8
9732,827,2023,9,Business,466,1.0
9733,963,2020,11,Family,84,4.5
9734,8,2022,12,Solo,409,2.7
9735,654,2023,6,Business,148,2.9
9736,410,2020,5,Business,357,2.4
9737,470,2020,2,Family,45,4.2
9738,574,2020,6,Business,289,1.7
9739,134,2018,5,Friends,228,3.0
9740,500,2019,11,Couples,360,2.0
9741,610,2022,9,Friends,27,1.8
9742,514,2018,3,Business,172,3.6
9743,569,2018,5,Business,172,1.2
9744,661,2021,7,Solo,272,2.5
9745,517,2022,9,Solo,368,1.0
9746,424,2020,4,Family,46,4.8
9747,834,2019,1,Friends,85,3.8
9748,674,2022,4,Business,256,2.1
9749,203,2019,7,Couples,286,1.7
9750,760,2019,6,Couples,344,4.3
9751,146,2020,2,Business,327,3.3
9752,820,2023,5,Friends,461,2.2
9753,317,2022,7,Friends,353,1.7
9754,928,2022,7,Solo,75,4.7
9755,88,2022,5,Family,101,1.5
9756,631,2022,3,Business,454,1.5
9757,511,2023,5,Friends,152,2.1
9758,26,2021,8,Business,38,2.6
9759,845,2018,1,Friends,500,1.8
9760,260,2018,9,Family,331,2.0
9761,221,2022,1,Friends,362,4.4
9762,609,2022,11,Couples,301,4.5
9763,256,2023,7,Family,475,4.7
9764,678,2019,1,Family,17,4.3
9765,811,2021,3,Couples,37,3.9
9766,5,2023,10,Friends,430,4.3
9767,308,2022,9,Couples,31,3.9
9768,479,2018,12,Business,242,5.0
9769,662,2021,6,Friends,193,1.9
9770,65,2020,12,Couples,5,4.2
9771,103,2018,12,Family,206,2.0
9772,563,2020,7,Solo,480,2.8
9773,995,2020,10,Friends,161,4.8
9774,270,2022,7,Family,480,3.0
9775,958,2018,11,Solo,199,4.7
9776,515,2023,1,Couples,447,4.8
9777,472,2020,3,Family,477,2.4
9778,900,2022,2,Friends,475,4.6
9779,843,2019,8,Friends,366,1.5
9780,199,2018,3,Couples,282,1.4
9781,68,2020,12,Solo,8,4.8
9782,75,2023,4,Solo,107,2.0
9783,594,2023,9,Solo,423,2.5
9784,589,2018,1,Business,480,1.9
9785,611,2023,7,Friends,473,1.9
9786,665,2019,12,Friends,242,2.2
9787,360,2019,3,Couples,255,3.0
9788,25,2022,10,Family,231,4.1
9789,874,2019,10,Friends,367,2.9
9790,276,2020,10,Business,401,1.2
9791,509,2023,8,Couples,217,1.1
9792,870,2023,6,Friends,483,2.6
9793,772,2018,3,Business,477,1.9
9794,323,2021,11,Friends,61,2.3
9795,127,2022,3,Family,245,4.7
9796,599,2021,10,Business,22,4.5
9797,767,2018,10,Friends,63,1.5
9798,666,2021,3,Friends,338,2.3
9799,24,2019,4,Friends,65,2.1
9800,954,2021,5,Couples,474,2.2
9801,457,2019,9,Friends,188,1.3
9802,276,2019,2,Business,294,1.3
9803,272,2019,12,Couples,398,4.8
9804,721,2018,10,Couples,125,2.4
9805,381,2022,2,Friends,120,4.1
9806,326,2023,1,Friends,99,4.3
9807,377,2022,9,Solo,453,2.2
9808,656,2019,4,Business,163,2.1
9809,415,2023,3,Solo,221,4.6
9810,278,2020,4,Business,299,2.3
9811,966,2020,2,Friends,123,3.1
9812,405,2020,2,Family,363,2.2
9813,698,2023,4,Friends,93,1.4
9814,372,2020,4,Couples,88,3.8
9815,362,2021,11,Couples,36,2.1
9816,746,2018,6,Business,173,4.0
9817,395,2020,8,Business,168,3.4
9818,662,2019,5,Business,259,4.4
9819,814,2023,10,Friends,164,3.3
9820,216,2022,1,Business,307,2.4
9821,106,2023,9,Family,242,2.0
9822,545,2019,10,Friends,231,2.2
9823,578,2019,10,Business,86,4.7
9824,992,2022,7,Couples,190,2.2
9825,258,2023,2,Family,465,4.4
9826,121,2018,1,Family,453,4.9
9827,551,2021,11,Family,455,3.4
9828,800,2021,4,Business,215,1.2
9829,538,2023,11,Friends,88,4.9
9830,118,2018,9,Solo,215,3.4
9831,348,2018,6,Business,380,4.1
9832,223,2020,6,Family,454,1.5
9833,836,2019,8,Solo,78,2.8
9834,614,2019,7,Friends,62,3.8
9835,990,2018,1,Business,264,4.1
9836,867,2022,2,Couples,221,1.8
9837,235,2018,1,Couples,439,1.5
9838,468,2018,2,Couples,305,4.6
9839,105,2022,5,Solo,495,4.4
9840,745,2022,11,Business,205,4.9
9841,464,2020,6,Friends,241,1.0
9842,948,2018,9,Friends,443,2.3
9843,747,2022,7,Friends,208,2.9
9844,98,2021,7,Business,328,2.8
9845,436,2021,6,Couples,68,1.4
9846,611,2023,6,Family,384,1.1
9847,899,2020,7,Solo,31,3.6
9848,649,2018,5,Family,148,4.7
9849,179,2022,12,Solo,201,2.5
9850,636,2021,10,Friends,73,2.0
9851,159,2019,3,Solo,350,2.6
9852,504,2018,2,Business,359,2.9
9853,618,2022,12,Couples,278,3.6
9854,492,2021,5,Family,300,2.0
9855,369,2020,3,Friends,146,1.3
9856,422,2022,1,Family,343,1.7
9857,512,2021,6,Solo,407,4.7
9858,307,2018,3,Solo,17,1.2
9859,808,2021,11,Friends,250,2.1
9860,971,2023,11,Couples,365,3.8
9861,924,2018,3,Business,417,4.8
9862,278,2019,8,Family,53,4.9
9863,760,2021,3,Couples,472,3.2
9864,696,2023,11,Business,302,3.8
9865,125,2019,7,Couples,475,1.3
9866,444,2019,3,Friends,15,4.2
9867,854,2019,7,Business,163,4.3
9868,881,2022,10,Friends,46,3.9
9869,205,2022,3,Business,341,2.9
9870,973,2022,9,Couples,15,1.4
9871,930,2020,7,Friends,113,4.7
9872,632,2021,3,Couples,397,3.4
9873,354,2021,2,Family,85,3.6
9874,157,2019,4,Business,465,4.3
9875,349,2023,3,Business,226,1.3
9876,417,2023,7,Family,179,4.1
9877,135,2022,8,Business,214,1.5
